# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov  3 17:07:58 2022
#
# User preference: *
#
# CONSTRAINT:  where (sy_snum not null
# CONSTRAINT:  and sy_pnum not null
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_eqt not null
# CONSTRAINT:  and sy_dist not null)
# CONSTRAINT:  order by hostname asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,sy_dist,sy_disterr1,sy_disterr2
Kepler-126 d,Kepler-126,1,3,100.28313400,0.00025500,-0.00025500,0,2.500,0.050,-0.050,0,475,,,0,237.4010000,1.6700000,-1.6470000
Kepler-1260 b,Kepler-1260,1,1,19.11877530,0.00016870,-0.00016870,0,1.770,0.510,-0.280,0,823,,,0,1734.4300000,71.1000000,-65.8000000
Kepler-1261 b,Kepler-1261,1,1,48.43089910,0.00031440,-0.00031440,0,2.260,0.140,-0.140,0,396,,,0,744.2940000,14.0180000,-14.0180000
Kepler-1262 b,Kepler-1262,1,1,8.67900242,0.00003790,-0.00003790,0,1.820,0.320,-0.170,0,949,,,0,1054.8700000,30.7500000,-29.0800000
Kepler-1263 b,Kepler-1263,1,1,4.55139967,0.00002128,-0.00002128,0,1.140,0.280,-0.120,0,907,,,0,664.8300000,9.0495010,-9.0495010
Kepler-1264 b,Kepler-1264,1,1,0.96852602,0.00000233,-0.00000233,0,1.180,0.220,-0.120,0,1677,,,0,801.9930000,26.1630000,-24.5880000
Kepler-1265 b,Kepler-1265,1,1,6.49441289,0.00002951,-0.00002951,0,1.350,0.070,-0.130,0,732,,,0,583.6410000,10.0130000,-9.6870000
Kepler-1266 b,Kepler-1266,1,2,28.47474800,0.00020450,-0.00020450,0,2.580,0.130,-0.460,0,489,,,0,849.3120000,26.4560000,-24.9300000
Kepler-1266 c,Kepler-1266,1,2,4.86631012,,,0,1.680,,,0,881,,,0,849.3120000,26.4560000,-24.9300000
Kepler-1267 b,Kepler-1267,1,1,13.03139450,0.00011040,-0.00011040,0,3.010,0.950,-0.450,0,774,,,0,1379.4300000,61.3500000,-56.4200000
Kepler-1268 b,Kepler-1268,1,1,40.99039860,0.00048060,-0.00048060,0,2.030,0.670,-0.230,0,627,,,0,1840.7700000,88.8900000,-81.2000000
Kepler-1269 b,Kepler-1269,1,1,37.33315360,0.00032100,-0.00032100,0,1.630,0.460,-0.180,0,657,,,0,1097.2300000,21.4400000,-20.6500000
Kepler-127 b,Kepler-127,1,3,14.43588900,0.00006300,-0.00006300,0,1.400,0.050,-0.050,0,884,,,0,352.7940000,2.6910000,-2.6520000
Kepler-127 c,Kepler-127,1,3,29.39319500,0.00007300,-0.00007300,0,2.660,0.140,-0.140,0,698,,,0,352.7940000,2.6910000,-2.6520000
Kepler-127 d,Kepler-127,1,3,48.63040800,0.00012800,-0.00012800,0,2.640,0.140,-0.140,0,590,,,0,352.7940000,2.6910000,-2.6520000
Kepler-1270 b,Kepler-1270,1,1,6.03356196,0.00006551,-0.00006551,0,3.320,0.300,-0.650,0,1598,,,0,1095.0500000,14.8250000,-14.8250000
Kepler-1271 b,Kepler-1271,1,1,3.02559550,0.00001160,-0.00001160,0,1.480,0.230,-0.160,0,1484,,,0,831.9910000,19.1010000,-18.2770000
Kepler-1272 b,Kepler-1272,1,1,51.13097040,0.00045140,-0.00045140,0,2.370,0.700,-0.320,0,542,,,0,1206.3700000,33.6700000,-31.9200000
Kepler-1273 b,Kepler-1273,1,1,28.62565300,0.00021740,-0.00021740,0,2.490,0.330,-0.190,0,573,,,0,1114.2400000,49.9000000,-45.8800000
Kepler-1274 b,Kepler-1274,1,1,6.98152703,0.00006708,-0.00006708,0,1.420,0.100,-0.100,0,1384,,,0,614.6480000,11.3390000,-10.9430000
Kepler-1275 b,Kepler-1275,1,1,3.65691115,0.00001583,-0.00001583,0,1.480,0.650,-0.270,0,1368,,,0,1153.9800000,27.1950000,-27.1950000
Kepler-1276 b,Kepler-1276,1,1,12.57200950,0.00010980,-0.00010980,0,1.190,0.200,-0.110,0,886,,,0,538.4810000,7.0140000,-6.8390000
Kepler-1277 b,Kepler-1277,1,1,40.83650120,0.00045860,-0.00045860,0,1.600,0.290,-0.110,0,496,,,0,557.1930000,5.8360000,-5.7190000
Kepler-1278 b,Kepler-1278,1,1,3.23941344,0.00001696,-0.00001696,0,1.010,0.310,-0.120,0,1213,,,0,889.4260000,16.4980000,-15.9180000
Kepler-1279 b,Kepler-1279,1,1,23.47741010,0.00024450,-0.00024450,0,1.750,0.880,-0.270,0,738,,,0,1494.2200000,36.0000000,-34.3800000
Kepler-128 b,Kepler-128,1,2,15.09000000,,,0,1.430,0.090,-0.090,0,968,,,0,396.3790000,3.9470000,-3.8720000
Kepler-128 c,Kepler-128,1,2,22.80400000,,,0,1.340,0.080,-0.080,0,843,,,0,396.3790000,3.9470000,-3.8720000
Kepler-1280 b,Kepler-1280,1,1,66.55790570,0.00077050,-0.00077050,0,1.870,0.830,-0.290,0,757,,,0,1486.7000000,34.7300000,-34.7300000
Kepler-1281 b,Kepler-1281,1,1,3.11602791,0.00001300,-0.00001300,0,1.640,0.130,-0.140,0,1123,,,0,1090.0000000,80.3720000,-74.1300000
Kepler-1282 b,Kepler-1282,1,1,2.13194651,0.00000687,-0.00000687,0,1.550,0.210,-0.110,0,1418,,,0,1103.2900000,36.2200000,-34.0100000
Kepler-1283 b,Kepler-1283,1,1,12.94609780,0.00021850,-0.00021850,0,1.910,0.790,-0.310,0,764,,,0,2921.9900000,304.4700000,-253.0200000
Kepler-1284 b,Kepler-1284,1,1,0.66407381,0.00000148,-0.00000148,0,1.210,0.100,-0.070,0,1703,,,0,882.3240000,24.1430000,-22.9110000
Kepler-1285 b,Kepler-1285,1,1,14.79674580,0.00011340,-0.00011340,0,0.970,0.100,-0.080,0,874,,,0,422.2690000,3.3700000,-3.3170000
Kepler-1286 b,Kepler-1286,1,1,11.25402929,0.00006812,-0.00006812,0,2.150,0.450,-0.180,0,888,,,0,1354.4600000,45.8100000,-42.9500000
Kepler-1287 b,Kepler-1287,1,1,11.47685909,0.00006466,-0.00006466,0,1.540,0.220,-0.130,0,796,,,0,1003.2600000,26.6800000,-25.3450000
Kepler-1288 b,Kepler-1288,1,1,2.76122421,0.00001477,-0.00001477,0,1.120,0.470,-0.160,0,2017,,,0,814.0780000,,
Kepler-1289 b,Kepler-1289,1,1,7.99019627,0.00005083,-0.00005083,0,1.520,0.490,-0.240,0,1113,,,0,1053.5700000,21.2850000,-21.2850000
Kepler-129 b,Kepler-129,1,3,15.79000000,,,0,2.400,0.040,-0.040,0,910,,,0,408.8450000,4.3990000,-4.3080000
Kepler-129 c,Kepler-129,1,3,82.20000000,,,0,2.520,0.070,-0.070,0,525,,,0,408.8450000,4.3990000,-4.3080000
Kepler-1290 b,Kepler-1290,1,1,4.69500134,0.00004206,-0.00004206,0,1.420,0.210,-0.130,0,1098,,,0,1593.7000000,95.3700000,-85.3600000
Kepler-1291 b,Kepler-1291,1,1,8.63043276,0.00006731,-0.00006731,0,1.660,0.100,-0.180,0,739,,,0,897.3520000,27.3350000,-25.7920000
Kepler-1292 b,Kepler-1292,1,1,3.27646405,0.00001548,-0.00001548,0,1.820,0.290,-0.140,0,1195,,,0,1493.4300000,102.3400000,-90.2500000
Kepler-1293 b,Kepler-1293,1,1,5.57654784,0.00004024,-0.00004024,0,0.970,0.420,-0.150,0,1183,,,0,1028.1600000,14.9300000,-14.5200000
Kepler-1294 b,Kepler-1294,1,1,115.68622580,0.00084450,-0.00084450,0,3.190,0.540,-0.310,0,401,,,0,1855.7000000,97.9300000,-88.7600000
Kepler-1295 b,Kepler-1295,1,1,3.81371974,0.00002278,-0.00002278,0,1.550,0.200,-0.120,0,1029,,,0,1174.4600000,57.5800000,-52.5300000
Kepler-1296 b,Kepler-1296,1,1,8.38398650,0.00008648,-0.00008648,0,0.910,0.090,-0.060,0,1285,,,0,1551.5400000,58.2400000,-58.2400000
Kepler-1297 b,Kepler-1297,1,1,1.68189002,0.00001032,-0.00001032,0,0.970,0.160,-0.090,0,1790,,,0,1439.4700000,44.3200000,-41.8000000
Kepler-1298 b,Kepler-1298,1,1,7.12811928,0.00004863,-0.00004863,0,1.310,0.230,-0.230,0,1373,,,0,544.1630000,6.8340000,-6.6690000
Kepler-1299 b,Kepler-1299,1,1,19.94008740,0.00014570,-0.00014570,0,2.980,0.660,-0.420,0,588,,,0,1404.9400000,87.5300000,-78.0000000
Kepler-130 b,Kepler-130,2,3,8.45745800,0.00003900,-0.00003900,0,1.020,0.040,-0.040,0,982,,,0,316.6630000,2.3530000,-2.3190000
Kepler-130 c,Kepler-130,2,3,27.50868000,0.00006000,-0.00007000,0,2.900,0.250,-0.250,0,683,29,-29,0,316.6630000,2.3530000,-2.3190000
Kepler-130 d,Kepler-130,2,3,87.51790500,0.00074400,-0.00074400,0,1.640,0.160,-0.160,0,451,,,0,316.6630000,2.3530000,-2.3190000
Kepler-1300 b,Kepler-1300,1,1,22.24190920,0.00024540,-0.00024540,0,1.370,0.300,-0.310,0,954,,,0,777.0250000,14.5610000,-14.0440000
Kepler-1301 b,Kepler-1301,1,1,9.08237046,0.00004331,-0.00004331,0,1.400,0.130,-0.080,0,734,,,0,854.2800000,20.4400000,-19.5220000
Kepler-1302 b,Kepler-1302,1,1,8.83922659,0.00005866,-0.00005866,0,1.430,0.150,-0.090,0,778,,,0,634.5800000,8.5180000,-8.2990000
Kepler-1303 b,Kepler-1303,1,1,7.56127224,0.00004120,-0.00004120,0,1.420,0.350,-0.140,0,891,,,0,897.7830000,22.0270000,-21.0140000
Kepler-1304 b,Kepler-1304,1,1,16.12888530,0.00011910,-0.00011910,0,2.290,0.190,-0.530,0,715,,,0,2176.0800000,127.1400000,-114.1000000
Kepler-1305 b,Kepler-1305,1,1,13.56309720,0.00013850,-0.00013850,0,1.880,0.350,-0.190,0,733,,,0,1575.2300000,91.2000000,-81.8900000
Kepler-1306 b,Kepler-1306,1,1,16.29595382,0.00007404,-0.00007404,0,1.910,0.450,-0.180,0,678,,,0,1107.5000000,29.7200000,-29.7200000
Kepler-1307 b,Kepler-1307,1,1,18.01621096,0.00009522,-0.00009522,0,2.470,0.660,-0.270,0,768,,,0,1014.6200000,29.3115000,-29.3115000
Kepler-1308 b,Kepler-1308,1,1,2.10433812,0.00000424,-0.00000424,0,0.520,0.060,-0.050,0,662,,,0,112.7050000,0.4250000,-0.4210000
Kepler-1309 b,Kepler-1309,1,1,28.84326470,0.00026520,-0.00026520,0,2.370,0.200,-0.200,0,491,,,0,845.0000000,62.9410000,-61.4790000
Kepler-131 b,Kepler-131,1,2,16.09200000,,,0,2.410,0.200,-0.200,0,718,,,0,228.6780000,1.4310000,-1.4130000
Kepler-131 c,Kepler-131,1,2,25.51690000,,,0,0.840,0.070,-0.070,0,615,,,0,228.6780000,1.4310000,-1.4130000
Kepler-1310 b,Kepler-1310,1,1,0.67933627,0.00000072,-0.00000072,0,1.440,0.160,-0.120,0,1883,,,0,569.1850000,6.7570000,-6.6030000
Kepler-1311 b,Kepler-1311,1,3,11.17269940,0.00013870,-0.00013870,0,1.240,0.250,-0.260,0,1019,,,0,866.3310000,13.4740000,-13.0740000
Kepler-1311 c,Kepler-1311,1,3,2.53573424,0.00001018,-0.00001018,0,1.220,0.280,-0.240,0,1671,,,0,866.3310000,13.4740000,-13.0740000
Kepler-1311 d,Kepler-1311,1,3,197.51100160,,,0,9.658,,,0,391,,,0,866.3310000,13.4740000,-13.0740000
Kepler-1312 b,Kepler-1312,1,2,5.44832529,0.00000735,-0.00000735,0,2.100,0.080,-0.070,0,978,,,0,299.1040000,2.3050000,-2.2700000
Kepler-1312 c,Kepler-1312,1,2,1.11611998,,,0,1.027,,,0,1659,,,0,299.1040000,2.3050000,-2.2700000
Kepler-1313 b,Kepler-1313,1,1,3.83309118,0.00000534,-0.00000534,0,1.760,0.060,-0.080,0,1012,,,0,174.2340000,0.7170000,-0.7120000
Kepler-1314 b,Kepler-1314,1,1,5.42474928,0.00000397,-0.00000397,0,5.110,0.190,-0.190,0,625,,,0,141.9868506,5.8304963,-5.8304963
Kepler-1315 b,Kepler-1315,1,2,0.84338011,0.00000082,-0.00000082,0,1.380,0.080,-0.060,0,1541,,,0,480.8690000,5.7240000,-5.7240000
Kepler-1315 c,Kepler-1315,1,2,6.56606007,,,0,1.844,,,0,777,,,0,480.8690000,5.7240000,-5.7240000
Kepler-1316 b,Kepler-1316,1,1,87.97321360,0.00052310,-0.00052310,0,3.540,0.550,-0.380,0,446,,,0,800.8710000,9.9380000,-9.7010000
Kepler-1317 b,Kepler-1317,1,1,0.56887443,0.00000060,-0.00000060,0,1.560,0.090,-0.080,0,1796,,,0,728.3030000,12.1715000,-12.1715000
Kepler-1318 b,Kepler-1318,1,1,213.25766300,0.00105100,-0.00105100,0,3.110,0.170,-0.150,0,202,,,0,475.2480000,5.8050000,-5.6700000
Kepler-1319 b,Kepler-1319,2,1,2.88676265,0.00000337,-0.00000337,0,1.340,0.720,-0.080,0,557,,,0,103.9170000,0.3550000,-0.3530000
Kepler-132 b,Kepler-132,2,4,6.17819600,0.00002200,-0.00002200,0,1.210,0.240,-0.240,0,1082,,,0,349.5490000,,
Kepler-132 c,Kepler-132,2,4,6.41491400,0.00001900,-0.00001900,0,1.280,0.250,-0.250,0,1069,,,0,349.5490000,,
Kepler-132 d,Kepler-132,2,4,18.01019900,0.00006700,-0.00006700,0,1.550,0.300,-0.300,0,758,,,0,349.5490000,,
Kepler-132 e,Kepler-132,2,4,110.28693740,0.00087800,-0.00087800,0,1.180,0.160,-0.120,0,414,,,0,349.5490000,,
Kepler-1320 b,Kepler-1320,1,1,0.86838653,0.00000116,-0.00000116,0,1.700,0.070,-0.110,0,1389,,,0,647.4240000,15.2680000,-14.5920000
Kepler-1321 b,Kepler-1321,1,3,11.12830484,0.00002043,-0.00002043,0,4.920,0.600,-0.610,0,408,,,0,769.1460000,40.5930000,-36.7790000
Kepler-1321 c,Kepler-1321,1,3,2.22649109,0.00000524,-0.00000524,0,2.400,0.300,-0.180,0,697,,,0,769.1460000,40.5930000,-36.7790000
Kepler-1321 d,Kepler-1321,1,3,5.72092009,,,0,2.628,,,0,509,,,0,769.1460000,40.5930000,-36.7790000
Kepler-1322 b,Kepler-1322,1,2,0.96286738,0.00000204,-0.00000204,0,1.610,0.200,-0.130,0,1666,,,0,1350.3200000,70.3300000,-63.8000000
Kepler-1322 c,Kepler-1322,1,2,6.45998001,,,0,2.155,,,0,883,,,0,1350.3200000,70.3300000,-63.8000000
Kepler-1323 b,Kepler-1323,1,1,0.92990668,0.00000075,-0.00000075,0,1.520,0.330,-0.240,0,2291,,,0,465.4170000,4.8790000,-4.7800000
Kepler-1324 b,Kepler-1324,1,1,4.11584468,0.00000855,-0.00000855,0,1.510,0.080,-0.090,0,895,,,0,481.6670000,6.4360000,-6.2700000
Kepler-1325 b,Kepler-1325,1,1,33.87868380,0.00023340,-0.00023340,0,2.860,0.400,-0.470,0,564,,,0,973.3680000,22.0600000,-21.1210000
Kepler-1326 b,Kepler-1326,1,1,42.35142670,0.00013720,-0.00013720,0,4.180,1.510,-0.760,0,938,,,0,698.3260000,16.6140000,-15.8730000
Kepler-1327 b,Kepler-1327,1,1,14.88801098,0.00008768,-0.00008768,0,1.800,0.580,-0.200,0,831,,,0,678.0690000,5.7465000,-5.7465000
Kepler-1328 b,Kepler-1328,1,1,4.52158888,0.00002184,-0.00002184,0,0.980,0.200,-0.090,0,1214,,,0,813.5430000,10.8710000,-10.8710000
Kepler-1329 b,Kepler-1329,1,1,9.33646594,0.00003106,-0.00003106,0,2.170,0.060,-0.160,0,577,,,0,588.0370000,12.1840000,-11.7080000
Kepler-133 b,Kepler-133,1,2,8.12997600,0.00003800,-0.00003800,0,1.760,0.300,-0.300,0,1041,,,0,653.6000000,19.7460000,-18.6400000
Kepler-133 c,Kepler-133,1,2,31.51758600,0.00015800,-0.00015800,0,2.840,0.480,-0.480,0,663,,,0,653.6000000,19.7460000,-18.6400000
Kepler-1330 b,Kepler-1330,1,1,10.10769068,0.00004951,-0.00004951,0,1.650,0.400,-0.130,0,879,,,0,1720.4800000,68.8800000,-63.8600000
Kepler-1331 b,Kepler-1331,1,1,0.78916165,0.00000121,-0.00000121,0,1.050,0.090,-0.080,0,1244,,,0,319.1970000,2.6140000,-2.5720000
Kepler-1332 b,Kepler-1332,1,1,11.87456832,0.00003749,-0.00003749,0,1.370,0.090,-0.050,0,728,,,0,528.6850000,4.2090000,-4.2090000
Kepler-1333 b,Kepler-1333,1,1,109.64718420,0.00070770,-0.00070770,0,2.810,0.400,-0.250,0,428,,,0,932.4460000,30.4685000,-30.4685000
Kepler-1334 b,Kepler-1334,1,1,15.64591713,0.00007265,-0.00007265,0,2.290,0.310,-0.180,0,710,,,0,1223.0400000,34.1200000,-32.3500000
Kepler-1335 b,Kepler-1335,1,1,6.26406846,0.00002706,-0.00002706,0,1.450,0.100,-0.090,0,809,,,0,621.8530000,9.5640000,-9.2830000
Kepler-1336 b,Kepler-1336,1,2,23.19868100,0.00025460,-0.00025460,0,1.980,0.300,-0.400,0,793,,,0,1126.6400000,22.8400000,-22.8400000
Kepler-1336 c,Kepler-1336,1,2,5.77721211,0.00002788,-0.00002788,0,1.710,0.270,-0.350,0,1260,,,0,1126.6400000,22.8400000,-22.8400000
Kepler-1337 b,Kepler-1337,1,1,24.40025490,0.00010890,-0.00010890,0,2.410,0.100,-0.440,0,437,,,0,601.6290000,11.7590000,-11.3250000
Kepler-1338 b,Kepler-1338,1,1,0.93511806,0.00000276,-0.00000276,0,0.920,0.190,-0.100,0,2124,,,0,753.2600000,10.8900000,-10.5890000
Kepler-1339 b,Kepler-1339,1,1,1.34155513,0.00000370,-0.00000370,0,0.710,0.060,-0.040,0,1642,,,0,371.0490000,8.1170000,-7.7830000
Kepler-134 b,Kepler-134,1,2,5.31742900,0.00000800,-0.00000800,0,2.000,0.390,-0.390,0,1105,,,0,334.7970000,2.4040000,-2.3710000
Kepler-134 c,Kepler-134,1,2,10.10578500,0.00005300,-0.00005300,0,1.260,0.250,-0.250,0,892,,,0,334.7970000,2.4040000,-2.3710000
Kepler-1340 b,Kepler-1340,1,1,0.66502692,0.00000160,-0.00000160,0,1.550,0.700,-0.270,0,2174,,,0,981.7790000,24.3710000,-23.2360000
Kepler-1341 b,Kepler-1341,2,1,132.99683220,0.00092430,-0.00092430,0,2.990,0.420,-0.370,0,241,,,0,476.9570000,5.0020000,-4.9010000
Kepler-1342 b,Kepler-1342,1,1,2.21571036,0.00000812,-0.00000812,0,1.660,0.220,-0.130,0,1283,,,0,890.7240000,27.5800000,-25.9980000
Kepler-1343 b,Kepler-1343,1,1,3.35183158,0.00001113,-0.00001113,0,1.930,0.250,-0.190,0,1294,,,0,1756.7100000,99.1000000,-89.2500000
Kepler-1344 b,Kepler-1344,1,1,4.76830490,0.00001895,-0.00001895,0,1.840,0.500,-0.200,0,1219,,,0,853.9590000,13.2295000,-13.2295000
Kepler-1345 b,Kepler-1345,1,1,44.61695570,0.00033290,-0.00033290,0,2.360,1.060,-0.460,0,693,,,0,1355.0200000,24.1900000,-24.1900000
Kepler-1346 b,Kepler-1346,1,1,3.40165668,0.00001161,-0.00001161,0,1.580,0.560,-0.210,0,1236,,,0,843.7010000,13.2010000,-13.2010000
Kepler-1347 b,Kepler-1347,1,1,14.00947528,0.00007001,-0.00007001,0,1.030,0.060,-0.050,0,617,,,0,321.0000000,13.2170000,-13.9790000
Kepler-1348 b,Kepler-1348,1,1,27.57227420,0.00022800,-0.00022800,0,1.940,0.430,-0.230,0,636,,,0,1213.8200000,27.0700000,-27.0700000
Kepler-1349 b,Kepler-1349,1,1,2.12823928,0.00001057,-0.00001057,0,0.700,0.630,-0.110,0,1668,,,0,276.3230000,1.9070000,-1.8820000
Kepler-135 b,Kepler-135,1,2,6.00253000,0.00001600,-0.00001600,0,1.810,0.350,-0.350,0,1209,,,0,621.8550000,11.0140000,-10.6440000
Kepler-135 c,Kepler-135,1,2,11.44870800,0.00014500,-0.00014500,0,1.160,0.230,-0.230,0,975,,,0,621.8550000,11.0140000,-10.6440000
Kepler-1350 b,Kepler-1350,1,2,4.49686040,0.00001273,-0.00001273,0,2.520,0.160,-0.250,0,535,,,0,340.6910000,5.8225000,-5.8225000
Kepler-1350 c,Kepler-1350,1,2,1.76678906,0.00000712,-0.00000712,0,1.730,0.120,-0.180,0,730,,,0,340.6910000,5.8225000,-5.8225000
Kepler-1351 b,Kepler-1351,1,1,0.91614077,0.00000192,-0.00000192,0,0.650,0.050,-0.040,0,1212,,,0,202.7820000,0.6950000,-0.6950000
Kepler-1352 b,Kepler-1352,1,1,1.87788275,0.00000735,-0.00000735,0,0.890,0.250,-0.110,0,1701,,,0,670.8290000,5.5350000,-5.4460000
Kepler-1353 b,Kepler-1353,1,1,24.75439660,0.00014310,-0.00014310,0,1.800,0.370,-0.130,0,491,,,0,593.3840000,10.6970000,-10.3310000
Kepler-1354 b,Kepler-1354,1,1,76.61337700,0.00077730,-0.00077730,0,2.970,1.220,-0.500,0,466,,,0,1119.4500000,22.6550000,-22.6550000
Kepler-1355 b,Kepler-1355,1,1,1.28958811,0.00000350,-0.00000350,0,1.460,0.120,-0.100,0,1448,,,0,911.2690000,25.4920000,-24.1650000
Kepler-1356 b,Kepler-1356,1,1,0.63400294,0.00000120,-0.00000120,0,1.530,0.110,-0.100,0,1714,,,0,845.2280000,23.5350000,-22.3150000
Kepler-1357 b,Kepler-1357,1,1,3.00913240,0.00001520,-0.00001520,0,1.280,0.200,-0.110,0,1177,,,0,1015.6900000,26.0400000,-24.7840000
Kepler-1358 b,Kepler-1358,1,1,7.06317341,0.00002900,-0.00002900,0,1.120,0.070,-0.100,0,827,,,0,546.9980000,6.2010000,-6.0650000
Kepler-1359 b,Kepler-1359,1,1,59.49709520,0.00050520,-0.00050520,0,2.830,0.450,-0.320,0,369,,,0,614.8590000,14.4380000,-13.8000000
Kepler-136 b,Kepler-136,2,2,11.57890000,0.00003000,-0.00003000,0,2.050,0.380,-0.380,0,951,,,0,420.8180000,4.3890000,-4.3000000
Kepler-136 c,Kepler-136,2,2,16.39923500,0.00005100,-0.00005100,0,1.990,0.370,-0.370,0,847,,,0,420.8180000,4.3890000,-4.3000000
Kepler-1360 b,Kepler-1360,1,1,40.52864130,0.00033280,-0.00033280,0,3.400,1.170,-0.760,0,933,,,0,1516.2700000,36.2950000,-36.2950000
Kepler-1361 b,Kepler-1361,1,1,3.57554956,0.00002329,-0.00002329,0,0.860,0.120,-0.120,0,1061,,,0,389.1430000,2.0950000,-2.0950000
Kepler-1362 b,Kepler-1362,1,1,136.20562600,0.00127800,-0.00127800,0,2.600,0.120,-0.190,0,248,,,0,731.2980000,17.8290000,-17.0140000
Kepler-1363 b,Kepler-1363,1,1,2.94194094,0.00001171,-0.00001171,0,1.250,0.090,-0.080,0,988,,,0,541.7140000,6.5230000,-6.5230000
Kepler-1364 b,Kepler-1364,1,1,13.32196237,0.00008114,-0.00008114,0,2.150,0.800,-0.390,0,1299,,,0,1056.9000000,,
Kepler-1365 b,Kepler-1365,1,2,7.69993485,0.00004726,-0.00004726,0,0.920,0.140,-0.100,0,969,,,0,840.1280000,11.8840000,-11.5630000
Kepler-1365 c,Kepler-1365,1,2,4.77468005,0.00004014,-0.00004014,0,0.800,0.120,-0.080,0,1137,,,0,840.1280000,11.8840000,-11.5630000
Kepler-1366 b,Kepler-1366,1,1,2.16457097,0.00000683,-0.00000683,0,1.430,0.100,-0.100,0,783,,,0,465.8260000,9.3285000,-9.3285000
Kepler-1367 b,Kepler-1367,1,1,1.57409027,0.00000524,-0.00000524,0,0.920,0.070,-0.080,0,998,,,0,401.4840000,5.0780000,-4.9550000
Kepler-1368 b,Kepler-1368,1,1,0.67564949,0.00000255,-0.00000255,0,1.650,0.350,-0.170,0,2085,,,0,1635.8200000,139.9900000,-119.8600000
Kepler-1369 b,Kepler-1369,1,1,25.87314800,0.00014530,-0.00014530,0,2.690,0.420,-0.250,0,667,,,0,1236.5600000,43.0300000,-40.2800000
Kepler-137 b,Kepler-137,1,2,8.43638700,0.00001800,-0.00001800,0,1.470,0.110,-0.110,0,742,,,0,302.9790000,1.8490000,-1.8270000
Kepler-137 c,Kepler-137,1,2,18.73575300,0.00003500,-0.00003500,0,1.880,0.140,-0.140,0,568,,,0,302.9790000,1.8490000,-1.8270000
Kepler-1370 b,Kepler-1370,1,2,20.26416840,0.00011110,-0.00011110,0,1.840,0.660,-0.260,0,770,,,0,1004.1000000,16.0405000,-16.0405000
Kepler-1370 c,Kepler-1370,1,2,7.44142113,0.00005404,-0.00005404,0,1.270,0.560,-0.180,0,1075,,,0,1004.1000000,16.0405000,-16.0405000
Kepler-1371 b,Kepler-1371,1,2,3.44620390,0.00002017,-0.00002017,0,0.730,0.080,-0.050,0,1015,,,0,515.3340000,5.4865000,-5.4865000
Kepler-1371 c,Kepler-1371,1,2,2.00541269,0.00001065,-0.00001065,0,0.640,0.070,-0.050,0,1216,,,0,515.3340000,5.4865000,-5.4865000
Kepler-1372 b,Kepler-1372,1,1,1.31155557,0.00000554,-0.00000554,0,1.270,0.440,-0.130,0,1655,,,0,1303.2200000,54.5700000,-50.4300000
Kepler-1373 b,Kepler-1373,1,1,1.29123275,0.00000646,-0.00000646,0,1.160,0.540,-0.190,0,1887,,,0,1699.4600000,131.9200000,-114.5500000
Kepler-1374 b,Kepler-1374,1,1,10.65276707,0.00005294,-0.00005294,0,2.290,0.200,-0.180,0,737,,,0,1078.4600000,41.5500000,-38.6300000
Kepler-1375 b,Kepler-1375,1,1,3.30041920,0.00001505,-0.00001505,0,1.740,0.680,-0.340,0,1543,,,0,1430.8400000,32.4600000,-32.4600000
Kepler-1376 b,Kepler-1376,1,1,5.30880656,0.00004525,-0.00004525,0,1.050,0.210,-0.090,0,1042,,,0,868.0560000,14.9850000,-14.4920000
Kepler-1377 b,Kepler-1377,1,1,0.74092842,0.00000185,-0.00000185,0,1.250,0.090,-0.080,0,1873,,,0,1146.1000000,54.2500000,-49.6300000
Kepler-1378 b,Kepler-1378,1,1,11.95398936,0.00007990,-0.00007990,0,2.200,0.710,-0.140,0,525,,,0,506.4340000,12.6650000,-12.0720000
Kepler-1379 b,Kepler-1379,1,1,0.88184115,0.00000313,-0.00000313,0,1.300,0.120,-0.090,0,1564,,,0,971.3250000,43.8825000,-43.8825000
